Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:32:40,,,,,81,,,,15
2024-02-04 19:32:40,20,12,1,-2,81,-15,-7,-6,0
2024-02-04 19:32:40,20,13,-1,-1,81,-15,15,-3,0
2024-02-04 19:32:40,20,14,-3,-2,81,-15,15,-6,0
2024-02-04 19:32:40,20,18,-2,-2,81,-15,-15,-6,0
2024-02-04 19:32:40,20,17,-1,0,81,15,-15,0,0
2024-02-04 19:32:40,20,17,-1,0,81,-15,0,0,0
2024-02-04 19:32:40,20,17,-1,-2,81,-15,0,-6,0
2024-02-04 19:32:40,20,17,-1,-1,81,-15,0,-3,0
2024-02-04 19:32:40,20,17,-1,-1,81,-15,0,-3,0
2024-02-04 19:32:40,20,18,0,-2,81,-15,-15,-6,0
2024-02-04 19:32:40,20,18,0,-2,81,-15,-6,-6,0
2024-02-04 19:32:40,20,18,0,-2,81,-15,-6,-6,0
2024-02-04 19:32:41,20,17,0,-1,81,15,-6,-3,0
2024-02-04 19:32:41,20,17,0,-1,82,-15,-6,-3,0
2024-02-04 19:32:41,20,18,1,-3,82,-15,-15,-9,0
2024-02-04 19:32:41,20,18,1,-2,82,-15,-7,-6,0
2024-02-04 19:32:41,20,18,1,-2,82,-15,-7,-6,0
2024-02-04 19:32:41,20,18,1,-3,82,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,82,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-4,83,-15,-7,-12,0
2024-02-04 19:32:41,20,18,1,-4,83,-15,-7,-12,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-3,83,-15,-7,-9,0
2024-02-04 19:32:41,20,18,1,-4,83,-15,-7,-12,0
2024-02-04 19:32:41,20,18,1,-4,84,-15,-7,-12,0
2024-02-04 19:32:41,20,18,1,-4,84,-15,-7,-12,0
2024-02-04 19:32:41,20,18,1,-4,84,-15,-7,-12,0
2024-02-04 19:32:41,20,18,1,-4,84,-15,-7,-12,0
2024-02-04 19:32:41,20,18,2,-3,84,-15,-15,-9,0
2024-02-04 19:32:41,20,18,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:41,20,18,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:41,20,18,2,-4,84,-15,-8,-12,0
2024-02-04 19:32:41,20,18,2,-4,84,-15,-8,-12,0
2024-02-04 19:32:41,20,17,2,-3,84,15,-8,-9,0
2024-02-04 19:32:41,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:41,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:41,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:41,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:41,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:42,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:42,20,17,2,-3,84,-15,-8,-9,0
2024-02-04 19:32:42,20,15,2,-2,84,15,-8,-6,0
2024-02-04 19:32:42,20,15,2,-2,84,-15,-8,-6,0
2024-02-04 19:32:42,20,15,2,-2,84,-15,-8,-6,0
2024-02-04 19:32:42,20,14,2,-2,84,15,-8,-6,0
2024-02-04 19:32:42,20,14,2,-2,84,-15,-8,-6,0
2024-02-04 19:32:42,20,14,2,-2,84,-15,-8,-6,0
2024-02-04 19:32:42,20,14,2,-2,84,-15,-8,-6,0
2024-02-04 19:32:42,20,14,2,-2,84,-15,-8,-6,0
2024-02-04 19:32:42,20,13,2,-1,84,15,-8,-3,0
2024-02-04 19:32:42,20,13,2,-1,84,-15,-8,-3,0
2024-02-04 19:32:42,20,12,2,-1,83,15,-8,-3,0
2024-02-04 19:32:42,20,12,2,2,83,-15,-8,6,0
2024-02-04 19:32:42,20,12,2,2,83,-15,-8,6,0
2024-02-04 19:32:42,20,12,2,2,83,-15,-8,6,0
