Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,20,1,-31,-2,77,-6,15,-6,0
2024-02-04 19:41:41,20,1,-30,-1,77,-6,-7,-3,0
2024-02-04 19:41:41,20,1,-30,-2,77,-6,15,-6,0
2024-02-04 19:41:41,20,1,-30,-1,77,-6,15,-3,0
2024-02-04 19:41:41,20,2,-30,-3,77,-15,15,-9,0
2024-02-04 19:41:41,20,2,-29,-1,77,-7,-8,-3,0
2024-02-04 19:41:41,20,2,-30,0,77,-7,15,0,0
2024-02-04 19:41:41,20,0,-30,-1,77,15,15,-3,0
2024-02-04 19:41:41,20,0,-28,-1,77,0,-15,-3,0
2024-02-04 19:41:41,20,0,-26,-1,77,0,-15,-3,0
2024-02-04 19:41:41,20,1,-27,-1,77,-15,15,-3,0
2024-02-04 19:41:41,20,1,-28,-2,77,-6,15,-6,0
2024-02-04 19:41:41,20,1,-27,-1,77,-6,-11,-3,0
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:41,,,,,78,,,,15
2024-02-04 19:41:42,,,,,78,,,,15
2024-02-04 19:41:42,,,,,78,,,,15
2024-02-04 19:41:42,,,,,78,,,,15
2024-02-04 19:41:42,,,,,78,,,,15
2024-02-04 19:41:42,,,,,79,,,,15
2024-02-04 19:41:42,,,,,79,,,,15
2024-02-04 19:41:42,,,,,79,,,,15
2024-02-04 19:41:42,,,,,80,,,,15
2024-02-04 19:41:42,,,,,80,,,,15
2024-02-04 19:41:42,,,,,80,,,,15
2024-02-04 19:41:42,,,,,80,,,,15
2024-02-04 19:41:42,,,,,80,,,,15
2024-02-04 19:41:42,,,,,80,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,81,,,,15
2024-02-04 19:41:42,,,,,82,,,,15
2024-02-04 19:41:42,,,,,82,,,,15
2024-02-04 19:41:42,,,,,82,,,,15
2024-02-04 19:41:42,,,,,82,,,,15
2024-02-04 19:41:42,,,,,82,,,,15
2024-02-04 19:41:42,,,,,82,,,,15
2024-02-04 19:41:42,,,,,83,,,,15
2024-02-04 19:41:42,,,,,83,,,,15
2024-02-04 19:41:42,,,,,83,,,,15
2024-02-04 19:41:42,,,,,83,,,,15
2024-02-04 19:41:42,,,,,83,,,,15
2024-02-04 19:41:43,,,,,83,,,,15
2024-02-04 19:41:43,,,,,83,,,,15
2024-02-04 19:41:43,,,,,83,,,,15
2024-02-04 19:41:43,,,,,83,,,,15
2024-02-04 19:41:43,,,,,83,,,,15
2024-02-04 19:41:43,,,,,84,,,,15
2024-02-04 19:41:43,,,,,84,,,,15
2024-02-04 19:41:43,,,,,84,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,85,,,,15
2024-02-04 19:41:43,,,,,86,,,,15
2024-02-04 19:41:43,,,,,86,,,,15
2024-02-04 19:41:43,,,,,86,,,,15
2024-02-04 19:41:43,,,,,87,,,,15
2024-02-04 19:41:43,,,,,87,,,,15
2024-02-04 19:41:43,,,,,87,,,,15
2024-02-04 19:41:43,,,,,87,,,,15
2024-02-04 19:41:43,,,,,88,,,,15
2024-02-04 19:41:43,,,,,88,,,,15
2024-02-04 19:41:43,,,,,88,,,,15
2024-02-04 19:41:43,,,,,88,,,,15
2024-02-04 19:41:43,,,,,88,,,,15
2024-02-04 19:41:43,,,,,88,,,,15
2024-02-04 19:41:43,,,,,89,,,,15
2024-02-04 19:41:44,,,,,89,,,,15
2024-02-04 19:41:44,,,,,89,,,,15
2024-02-04 19:41:44,,,,,90,,,,15
2024-02-04 19:41:44,,,,,90,,,,15
2024-02-04 19:41:44,,,,,90,,,,15
2024-02-04 19:41:44,,,,,90,,,,15
2024-02-04 19:41:44,,,,,90,,,,15
2024-02-04 19:41:44,,,,,90,,,,15
2024-02-04 19:41:44,,,,,91,,,,15
2024-02-04 19:41:44,,,,,91,,,,15
2024-02-04 19:41:44,,,,,91,,,,15
2024-02-04 19:41:44,,,,,91,,,,15
2024-02-04 19:41:44,,,,,91,,,,15
2024-02-04 19:41:44,,,,,91,,,,15
2024-02-04 19:41:44,,,,,92,,,,15
2024-02-04 19:41:44,,,,,92,,,,15
2024-02-04 19:41:44,,,,,92,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,93,,,,15
2024-02-04 19:41:44,,,,,94,,,,15
2024-02-04 19:41:44,,,,,94,,,,15
2024-02-04 19:41:44,,,,,94,,,,15
2024-02-04 19:41:44,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,93,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,94,,,,15
2024-02-04 19:41:45,,,,,95,,,,15
2024-02-04 19:41:45,,,,,95,,,,15
2024-02-04 19:41:45,,,,,95,,,,15
2024-02-04 19:41:45,,,,,95,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,96,,,,15
2024-02-04 19:41:45,,,,,99,,,,15
2024-02-04 19:41:45,,,,,99,,,,15
2024-02-04 19:41:46,,,,,99,,,,15
2024-02-04 19:41:46,,,,,100,,,,15
2024-02-04 19:41:46,,,,,100,,,,15
2024-02-04 19:41:46,,,,,100,,,,15
2024-02-04 19:41:46,,,,,100,,,,15
2024-02-04 19:41:46,,,,,101,,,,15
2024-02-04 19:41:46,,,,,101,,,,15
2024-02-04 19:41:46,,,,,101,,,,15
2024-02-04 19:41:46,,,,,102,,,,15
2024-02-04 19:41:46,,,,,102,,,,15
2024-02-04 19:41:46,,,,,102,,,,15
