Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw
2024-02-03 20:36:11,20,4,31,-12,81,0,0,-36
2024-02-03 20:36:11,20,4,29,-11,81,0,0,-33
2024-02-03 20:36:11,20,6,28,-7,81,0,0,-21
2024-02-03 20:36:11,20,9,28,-4,81,0,0,-12
2024-02-03 20:36:11,20,8,29,-2,82,15,-15,-6
2024-02-03 20:36:11,20,10,26,1,82,-15,15,3
2024-02-03 20:36:11,20,10,26,1,82,-15,-15,3
2024-02-03 20:36:11,20,11,26,2,82,-15,-15,6
2024-02-03 20:36:11,20,11,26,2,83,-15,-15,6
2024-02-03 20:36:11,20,11,26,3,83,-15,-15,9
2024-02-03 20:36:12,20,12,26,3,83,-15,-15,9
2024-02-03 20:36:12,20,13,28,2,83,-15,-15,6
2024-02-03 20:36:12,20,13,28,2,83,-15,-15,6
2024-02-03 20:36:12,20,13,29,2,83,-15,-15,6
2024-02-03 20:36:12,20,13,28,3,83,-15,-5,9
2024-02-03 20:36:12,20,13,28,2,83,-15,-15,6
2024-02-03 20:36:12,20,13,27,2,83,-15,-3,6
2024-02-03 20:36:12,20,12,27,1,82,15,-15,3
2024-02-03 20:36:12,20,11,26,3,82,15,0,9
2024-02-03 20:36:12,20,11,26,3,82,-15,-15,9
2024-02-03 20:36:12,20,10,24,3,82,15,15,9
2024-02-03 20:36:12,20,9,24,3,81,15,-15,9
2024-02-03 20:36:12,20,9,24,3,81,-15,-15,9
2024-02-03 20:36:13,20,9,24,4,80,0,0,12
2024-02-03 20:36:13,20,7,22,4,80,0,0,12
2024-02-03 20:36:13,20,8,22,4,80,0,0,12
2024-02-03 20:36:13,20,7,22,3,80,15,-15,9
2024-02-03 20:36:13,20,7,23,3,80,-15,-15,9
2024-02-03 20:36:13,20,7,23,4,80,0,0,12
2024-02-03 20:36:13,20,7,22,3,80,-15,9,9
2024-02-03 20:36:13,20,6,23,4,80,0,0,12
2024-02-03 20:36:13,20,6,22,2,80,-15,9,6
2024-02-03 20:36:13,20,6,22,2,80,-15,-15,6
2024-02-03 20:36:13,20,7,22,2,79,-15,-15,6
2024-02-03 20:36:13,20,7,22,2,80,-15,-15,6
2024-02-03 20:36:14,20,7,22,2,79,-15,-15,6
2024-02-03 20:36:14,20,7,22,2,79,-15,-15,6
2024-02-03 20:36:14,20,7,22,2,79,-15,-15,6
2024-02-03 20:36:14,20,7,23,2,79,-15,-15,6
2024-02-03 20:36:14,20,7,22,0,80,-15,-1,0
2024-02-03 20:36:14,20,6,22,-1,80,15,-15,-3
2024-02-03 20:36:14,20,5,22,-1,80,15,-15,-3
2024-02-03 20:36:14,20,5,22,-2,80,-12,-15,-6
2024-02-03 20:36:14,20,3,22,-3,81,15,-15,-9
2024-02-03 20:36:14,20,2,21,-2,81,15,0,-6
2024-02-03 20:36:14,20,1,22,-3,81,15,-15,-9
2024-02-03 20:36:14,20,1,21,-2,81,-2,11,-6
2024-02-03 20:36:14,20,0,20,-2,82,15,14,-6
2024-02-03 20:36:15,20,0,20,-2,82,0,-15,-6
2024-02-03 20:36:15,20,-1,20,-2,82,15,-15,-6
2024-02-03 20:36:15,20,-1,19,-3,82,2,15,-9
2024-02-03 20:36:15,20,-1,19,-3,81,2,-15,-9
2024-02-03 20:36:15,20,-1,19,1,81,2,-15,3
2024-02-03 20:36:15,20,0,19,0,81,-15,-15,0
2024-02-03 20:36:15,20,0,18,0,80,0,15,0
2024-02-03 20:36:15,20,0,18,0,80,0,-15,0
2024-02-03 20:36:15,20,1,18,0,80,-15,-15,0
2024-02-03 20:36:15,20,1,18,2,79,-2,-15,6
2024-02-03 20:36:15,20,1,18,-1,79,-2,-15,-3
2024-02-03 20:36:15,20,1,18,-1,79,-2,-15,-3
2024-02-03 20:36:15,20,1,17,0,79,-2,15,0
2024-02-03 20:36:16,20,1,18,1,79,-2,-15,3
2024-02-03 20:36:16,20,1,17,-1,79,-2,15,-3
