Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw
2024-02-03 17:07:08,20,20,-6,-8,18,0,0,-24
2024-02-03 17:07:08,20,18,-8,3,19,-30,0,9
2024-02-03 17:07:11,20,16,-19,10,37,0,0,30
2024-02-03 17:07:11,20,15,-19,10,42,0,0,30
2024-02-03 17:07:11,20,12,-20,11,42,0,0,33
2024-02-03 17:07:11,20,14,-19,18,68,0,0,54
2024-02-03 17:07:11,20,15,-21,18,95,0,0,54
2024-02-03 17:07:11,20,10,-20,17,96,0,0,51
2024-02-03 17:07:11,20,7,-19,16,96,0,0,48
2024-02-03 17:07:11,20,8,-18,17,105,0,0,51
2024-02-03 17:07:11,20,7,-19,21,106,0,0,63
2024-02-03 17:07:11,20,1,-17,20,106,0,0,60
2024-02-03 17:07:11,20,0,-17,18,106,0,0,54
2024-02-03 17:07:11,20,-2,-16,20,106,0,0,60
2024-02-03 17:07:12,20,-5,-15,18,105,0,0,54
2024-02-03 17:07:12,20,-5,-16,12,106,0,0,36
2024-02-03 17:07:12,20,-3,-17,11,106,0,0,33
2024-02-03 17:07:12,20,-1,-19,5,106,0,0,15
2024-02-03 17:07:12,20,-2,-20,-3,107,8,0,-9
2024-02-03 17:07:12,20,-2,-19,-3,108,8,0,-9
2024-02-03 17:07:12,20,2,-20,-6,109,0,0,-18
2024-02-03 17:07:12,20,4,-20,-9,109,0,0,-27
2024-02-03 17:07:12,20,5,-18,-9,110,0,0,-27
2024-02-03 17:07:12,20,9,-16,-16,111,0,0,-48
2024-02-03 17:07:12,20,11,-15,-14,107,0,0,-42
2024-02-03 17:07:12,20,13,-15,-16,107,0,0,-48
2024-02-03 17:07:12,20,15,-14,-17,93,0,0,-51
2024-02-03 17:07:13,20,18,-14,-18,93,0,0,-54
2024-02-03 17:07:13,20,19,-14,-10,81,0,0,-30
2024-02-03 17:07:13,20,20,-14,-11,68,0,0,-33
2024-02-03 17:07:13,20,21,-14,-11,68,0,0,-33
2024-02-03 17:07:13,20,24,-14,-5,50,0,0,-15
2024-02-03 17:07:13,20,25,-13,-11,42,0,0,-33
2024-02-03 17:07:13,20,26,-14,-8,40,0,0,-24
2024-02-03 17:07:13,20,25,-17,1,37,-30,0,3
2024-02-03 17:07:14,20,20,-18,0,50,-30,0,0
2024-02-03 17:07:14,20,20,-17,-9,44,0,0,-27
2024-02-03 17:07:14,20,19,-17,-1,42,-30,0,-3
2024-02-03 17:07:14,20,20,-17,-3,49,-30,0,-9
2024-02-03 17:07:14,20,20,-13,2,49,-30,0,6
2024-02-03 17:07:14,20,19,-13,-7,53,0,0,-21
2024-02-03 17:07:14,20,20,-15,0,78,-30,0,0
2024-02-03 17:07:14,20,18,-14,-1,89,-30,0,-3
2024-02-03 17:07:14,20,17,-15,-7,89,0,0,-21
2024-02-03 17:07:14,20,17,-15,-5,89,0,0,-15
2024-02-03 17:07:14,20,15,-16,-4,87,0,0,-12
2024-02-03 17:07:14,20,15,-16,-5,90,0,0,-15
2024-02-03 17:07:14,20,15,-16,-5,90,0,0,-15
2024-02-03 17:07:15,20,15,-14,-1,92,-30,0,-3
2024-02-03 17:07:15,20,15,-12,-4,94,0,0,-12
2024-02-03 17:07:15,20,15,-13,-4,99,0,0,-12
2024-02-03 17:07:15,20,13,-14,-5,99,0,0,-15
2024-02-03 17:07:15,20,13,-14,-8,99,0,0,-24
2024-02-03 17:07:15,20,13,-15,-8,98,0,0,-24
2024-02-03 17:07:15,20,12,-15,-9,101,0,0,-27
2024-02-03 17:07:15,20,11,-15,-9,103,0,0,-27
2024-02-03 17:07:15,20,10,-15,-8,103,0,0,-24
2024-02-03 17:07:15,20,10,-15,-12,103,0,0,-36
2024-02-03 17:07:15,20,10,-15,-9,104,0,0,-27
2024-02-03 17:07:15,20,7,-16,-10,105,0,0,-30
2024-02-03 17:07:16,20,11,-15,-8,105,0,0,-24
2024-02-03 17:07:16,20,9,-14,-8,105,0,0,-24
2024-02-03 17:07:16,20,8,-14,-8,106,0,0,-24
2024-02-03 17:07:16,20,10,-13,-14,106,0,0,-42
2024-02-03 17:07:16,20,11,-13,-10,105,0,0,-30
2024-02-03 17:07:16,20,12,-13,-10,103,0,0,-30
2024-02-03 17:07:16,20,12,-13,-10,103,0,0,-30
2024-02-03 17:07:16,20,13,-13,-10,102,0,0,-30
2024-02-03 17:07:16,20,12,-13,-13,100,0,0,-39
2024-02-03 17:07:16,20,12,-14,-8,100,0,0,-24
2024-02-03 17:07:16,20,13,-14,-4,99,0,0,-12
2024-02-03 17:07:16,20,13,-15,-3,98,-30,0,-9
2024-02-03 17:07:16,20,13,-14,-4,94,0,0,-12
2024-02-03 17:07:17,20,13,-15,-4,94,0,0,-12
2024-02-03 17:07:17,20,13,-15,-7,95,0,0,-21
2024-02-03 17:07:17,20,13,-15,-7,91,0,0,-21
2024-02-03 17:07:17,20,14,-16,-1,91,-30,0,-3
2024-02-03 17:07:17,20,14,-17,-5,90,0,0,-15
2024-02-03 17:07:17,20,14,-17,-5,90,0,0,-15
2024-02-03 17:07:17,20,15,-16,-7,89,0,0,-21
2024-02-03 17:07:17,20,14,-17,-8,84,0,0,-24
2024-02-03 17:07:17,20,14,-17,-8,87,0,0,-24
2024-02-03 17:07:17,20,14,-17,-4,87,0,0,-12
2024-02-03 17:07:17,20,14,-17,-8,92,0,0,-24
2024-02-03 17:07:17,20,13,-17,-3,88,-30,0,-9
2024-02-03 17:07:17,20,14,-17,-8,91,0,0,-24
2024-02-03 17:07:18,20,14,-17,-5,91,0,0,-15
2024-02-03 17:07:18,20,14,-16,4,92,0,0,12
2024-02-03 17:07:18,20,14,-17,-5,91,0,0,-15
2024-02-03 17:07:18,20,13,-17,-3,91,-30,0,-9
2024-02-03 17:07:18,20,12,-17,1,91,-30,0,3
2024-02-03 17:07:18,20,12,-17,1,89,-30,0,3
2024-02-03 17:07:18,20,13,-18,3,87,-30,0,9
