Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw
2024-02-03 18:27:24,20,-19,5,7,78,0,0,21
2024-02-03 18:27:24,20,-21,6,7,78,0,0,21
2024-02-03 18:27:24,20,-21,6,7,79,0,0,21
2024-02-03 18:27:24,20,-22,7,7,78,0,0,21
2024-02-03 18:27:24,20,-22,7,7,78,0,0,21
2024-02-03 18:27:24,20,-22,7,7,78,0,0,21
2024-02-03 18:27:24,20,-23,7,7,78,0,0,21
2024-02-03 18:27:24,20,-23,7,7,78,0,0,21
2024-02-03 18:27:24,20,-23,7,7,78,0,0,21
2024-02-03 18:27:24,20,-23,8,7,78,0,0,21
2024-02-03 18:27:24,20,-22,7,6,78,0,0,18
2024-02-03 18:27:24,20,-22,7,6,78,0,0,18
2024-02-03 18:27:25,20,-22,7,6,77,0,0,18
2024-02-03 18:27:25,20,-22,7,3,77,88,0,9
2024-02-03 18:27:25,20,-22,7,6,78,0,0,18
2024-02-03 18:27:25,20,-22,7,8,77,0,0,24
2024-02-03 18:27:25,20,-22,7,7,77,0,0,21
2024-02-03 18:27:25,20,-22,7,7,77,0,0,21
2024-02-03 18:27:25,20,-22,7,7,77,0,0,21
2024-02-03 18:27:25,20,-22,7,7,77,0,0,21
2024-02-03 18:27:25,20,-22,7,6,77,0,0,18
2024-02-03 18:27:25,20,-22,7,6,77,0,0,18
2024-02-03 18:27:25,20,-23,6,4,77,0,0,12
2024-02-03 18:27:25,20,-23,6,4,78,0,0,12
2024-02-03 18:27:25,20,-23,5,4,78,0,0,12
2024-02-03 18:27:26,20,-23,5,4,78,0,0,12
2024-02-03 18:27:26,20,-24,4,3,78,100,0,9
2024-02-03 18:27:26,20,-24,4,0,78,96,0,0
2024-02-03 18:27:26,20,-24,3,1,78,96,0,3
2024-02-03 18:27:26,20,-19,2,-3,77,66,0,-9
2024-02-03 18:27:26,20,-19,2,-3,77,76,0,-9
2024-02-03 18:27:26,20,-17,2,-4,77,0,0,-12
2024-02-03 18:27:27,20,-14,2,-3,76,17,0,-9
2024-02-03 18:27:27,20,-12,2,-3,77,22,0,-9
2024-02-03 18:27:27,20,-11,2,-2,77,31,0,-6
2024-02-03 18:27:27,20,-12,2,-1,77,60,0,-3
2024-02-03 18:27:27,20,-7,2,0,78,-36,0,0
2024-02-03 18:27:27,20,-6,2,-2,78,11,0,-6
2024-02-03 18:27:27,20,-4,3,0,77,-9,0,0
2024-02-03 18:27:27,20,-3,1,-2,77,0,0,-6
2024-02-03 18:27:27,20,0,2,-1,77,-38,0,-3
2024-02-03 18:27:27,20,2,1,-1,78,-33,0,-3
2024-02-03 18:27:27,20,5,2,0,78,-58,0,0
2024-02-03 18:27:27,20,8,2,0,77,-70,0,0
2024-02-03 18:27:27,20,5,2,0,77,18,0,0
2024-02-03 18:27:28,20,7,2,3,77,-53,0,9
2024-02-03 18:27:28,20,8,2,2,77,-44,0,6
2024-02-03 18:27:28,20,8,2,2,77,-32,0,6
2024-02-03 18:27:28,20,8,1,2,77,-32,0,6
2024-02-03 18:27:28,20,8,2,3,76,-32,0,9
2024-02-03 18:27:28,20,7,2,4,76,0,0,12
2024-02-03 18:27:28,20,6,1,3,76,-11,0,9
2024-02-03 18:27:28,20,4,2,3,76,9,0,9
2024-02-03 18:27:28,20,4,2,2,76,-16,0,6
2024-02-03 18:27:28,20,3,2,4,77,0,0,12
2024-02-03 18:27:28,20,-1,2,3,77,55,0,9
2024-02-03 18:27:28,20,-3,3,3,78,37,0,9
2024-02-03 18:27:28,20,-3,3,3,78,12,0,9
2024-02-03 18:27:29,20,-6,5,4,77,0,0,12
2024-02-03 18:27:29,20,-8,5,1,77,57,0,3
2024-02-03 18:27:29,20,-6,5,3,77,-1,0,9
2024-02-03 18:27:29,20,-9,6,3,78,74,0,9
2024-02-03 18:27:29,20,-9,6,4,78,0,0,12
2024-02-03 18:27:29,20,-10,7,3,78,52,0,9
2024-02-03 18:27:29,20,-10,7,3,77,40,0,9
2024-02-03 18:27:29,20,-7,7,2,78,-9,0,6
2024-02-03 18:27:29,20,-9,8,2,77,61,0,6
2024-02-03 18:27:29,20,-9,8,3,77,36,0,9
2024-02-03 18:27:29,20,-7,8,4,78,0,0,12
2024-02-03 18:27:29,20,-7,9,-1,78,28,0,-3
2024-02-03 18:27:29,20,-6,9,-1,77,11,0,-3
2024-02-03 18:27:30,20,-4,9,4,77,0,0,12
2024-02-03 18:27:30,20,-3,9,3,78,0,0,9
2024-02-03 18:27:30,20,-3,9,3,78,12,0,9
2024-02-03 18:27:30,20,0,10,3,78,-48,0,9
2024-02-03 18:27:30,20,1,10,4,78,0,0,12
2024-02-03 18:27:30,20,2,10,5,78,0,0,15
2024-02-03 18:27:30,20,2,10,3,78,-8,0,9
2024-02-03 18:27:30,20,5,10,4,78,0,0,12
2024-02-03 18:27:30,20,5,10,4,77,0,0,12
2024-02-03 18:27:30,20,5,11,4,77,0,0,12
2024-02-03 18:27:30,20,5,10,6,77,0,0,18
2024-02-03 18:27:30,20,5,10,4,77,0,0,12
2024-02-03 18:27:30,20,6,10,3,78,-36,0,9
2024-02-03 18:27:31,20,6,11,3,78,-24,0,9
2024-02-03 18:27:31,20,6,11,3,78,-24,0,9
2024-02-03 18:27:31,20,6,11,3,78,-24,0,9
2024-02-03 18:27:31,20,6,11,7,77,0,0,21
2024-02-03 18:27:31,20,6,11,2,77,-24,0,6
2024-02-03 18:27:31,20,6,11,2,77,-24,0,6
2024-02-03 18:27:31,20,5,12,3,78,-7,0,9
2024-02-03 18:27:31,20,4,12,3,78,-3,0,9
2024-02-03 18:27:31,20,4,13,3,78,-16,0,9
2024-02-03 18:27:31,20,3,13,3,78,0,0,9
2024-02-03 18:27:31,20,3,14,3,79,-12,0,9
2024-02-03 18:27:31,20,2,14,4,79,0,0,12
2024-02-03 18:27:31,20,1,14,3,80,8,0,9
2024-02-03 18:27:32,20,-1,15,4,80,0,0,12
2024-02-03 18:27:32,20,-1,15,3,80,4,0,9
2024-02-03 18:27:32,20,-1,16,3,80,4,0,9
2024-02-03 18:27:32,20,-2,16,3,81,20,0,9
2024-02-03 18:27:32,20,-3,17,3,82,24,0,9
2024-02-03 18:27:32,20,-3,17,3,82,12,0,9
2024-02-03 18:27:32,20,-4,18,3,82,28,0,9
2024-02-03 18:27:32,20,-5,18,3,83,32,0,9
2024-02-03 18:27:32,20,-6,19,2,83,36,0,6
2024-02-03 18:27:32,20,-5,19,3,82,7,0,9
2024-02-03 18:27:32,20,-6,19,3,82,36,0,9
2024-02-03 18:27:32,20,-7,20,2,82,40,0,6
2024-02-03 18:27:33,20,-6,20,2,82,11,0,6
2024-02-03 18:27:33,20,-6,21,2,82,24,0,6
2024-02-03 18:27:33,20,-5,21,-3,82,7,0,-9
2024-02-03 18:27:33,20,-4,21,1,82,3,0,3
2024-02-03 18:27:33,20,-5,22,1,81,32,0,3
2024-02-03 18:27:33,20,-2,23,1,81,-30,0,3
2024-02-03 18:27:33,20,-1,23,-1,81,-8,0,-3
2024-02-03 18:27:33,20,0,24,-2,81,-12,0,-6
2024-02-03 18:27:33,20,2,23,-2,81,-33,0,-6
2024-02-03 18:27:33,20,2,24,-2,79,-8,0,-6
2024-02-03 18:27:33,20,3,24,-2,79,-24,0,-6
2024-02-03 18:27:33,20,4,24,-2,79,-28,0,-6
2024-02-03 18:27:33,20,4,24,-3,79,-16,0,-9
2024-02-03 18:27:34,20,4,24,-3,79,-16,0,-9
2024-02-03 18:27:34,20,5,25,-3,78,-32,0,-9
2024-02-03 18:27:34,20,5,25,-3,78,-20,0,-9
2024-02-03 18:27:34,20,5,24,-2,78,-20,0,-6
2024-02-03 18:27:34,20,4,25,-3,78,0,0,-9
2024-02-03 18:27:34,20,4,25,-2,78,-16,0,-6
2024-02-03 18:27:34,20,3,26,-2,78,0,0,-6
2024-02-03 18:27:34,20,3,26,-3,77,-12,0,-9
2024-02-03 18:27:34,20,1,26,-3,77,21,0,-9
2024-02-03 18:27:34,20,0,26,-2,78,12,0,-6
2024-02-03 18:27:34,20,0,26,-3,78,0,0,-9
2024-02-03 18:27:34,20,-2,27,-2,78,33,0,-6
2024-02-03 18:27:34,20,-3,27,-2,78,24,0,-6
2024-02-03 18:27:35,20,-4,27,-3,78,28,0,-9
2024-02-03 18:27:35,20,-5,28,-2,78,32,0,-6
2024-02-03 18:27:35,20,-5,27,-3,77,20,0,-9
2024-02-03 18:27:35,20,-4,27,-3,77,3,0,-9
2024-02-03 18:27:35,20,-5,27,0,77,32,0,0
2024-02-03 18:27:35,20,-5,27,-2,77,20,0,-6
2024-02-03 18:27:35,20,-5,28,-1,77,20,0,-3
2024-02-03 18:27:35,20,-5,28,0,77,20,0,0
2024-02-03 18:27:35,20,-4,29,0,77,3,0,0
2024-02-03 18:27:35,20,-4,30,-2,76,16,0,-6
2024-02-03 18:27:35,20,-3,29,0,77,0,0,0
2024-02-03 18:27:35,20,-2,30,0,78,-4,0,0
2024-02-03 18:27:35,20,-1,29,-1,78,-8,0,-3
2024-02-03 18:27:36,20,0,30,1,78,-12,0,3
2024-02-03 18:27:36,20,2,30,0,77,-40,0,0
2024-02-03 18:27:36,20,3,30,0,77,-22,0,0
2024-02-03 18:27:36,20,3,30,0,77,-12,0,0
2024-02-03 18:27:36,20,4,30,0,76,-28,0,0
2024-02-03 18:27:36,20,4,31,-1,75,-16,0,-3
2024-02-03 18:27:36,20,4,31,-1,75,-16,0,-3
2024-02-03 18:27:36,20,4,31,0,75,-16,0,0
2024-02-03 18:27:36,20,4,32,0,75,-16,0,0
2024-02-03 18:27:36,20,4,31,0,74,-16,0,0
2024-02-03 18:27:36,20,3,32,0,74,0,0,0
2024-02-03 18:27:36,20,3,32,1,74,-12,0,3
2024-02-03 18:27:36,20,3,32,1,74,-12,0,3
2024-02-03 18:27:37,20,3,32,1,74,-12,0,3
2024-02-03 18:27:37,20,1,32,0,74,21,0,0
2024-02-03 18:27:37,20,1,33,1,75,-4,0,3
2024-02-03 18:27:37,20,0,33,1,75,12,0,3
2024-02-03 18:27:37,20,-1,32,-2,75,16,0,-6
2024-02-03 18:27:37,20,-2,33,-2,75,20,0,-6
2024-02-03 18:27:37,20,-2,33,-2,76,8,0,-6
2024-02-03 18:27:37,20,-4,32,0,76,41,0,0
2024-02-03 18:27:37,20,-5,32,1,76,32,0,3
2024-02-03 18:27:37,20,-5,32,1,75,20,0,3
2024-02-03 18:27:37,20,-6,32,0,75,39,0,0
2024-02-03 18:27:37,20,-6,33,3,76,24,0,9
2024-02-03 18:27:38,20,-6,33,1,76,24,0,3
2024-02-03 18:27:38,20,-6,33,1,76,24,0,3
2024-02-03 18:27:38,20,-5,32,0,76,7,0,0
2024-02-03 18:27:38,20,-5,33,1,75,20,0,3
2024-02-03 18:27:38,20,-5,33,3,75,20,0,9
2024-02-03 18:27:38,20,-2,34,2,75,-30,0,6
2024-02-03 18:27:38,20,-1,34,1,75,-8,0,3
2024-02-03 18:27:38,20,-1,34,3,77,4,0,9
2024-02-03 18:27:38,20,0,34,1,77,-10,0,3
2024-02-03 18:27:38,20,2,36,0,77,-39,0,0
2024-02-03 18:27:38,20,2,35,1,77,-8,0,3
2024-02-03 18:27:38,20,3,36,0,77,-24,0,0
2024-02-03 18:27:38,20,4,36,0,76,-28,0,0
2024-02-03 18:27:39,20,3,36,0,77,0,0,0
