Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw
2024-02-03 22:09:48,20,-1,6,0,82,5,-20,0
2024-02-03 22:09:48,20,-1,6,-2,82,5,-20,-6
2024-02-03 22:09:48,20,-1,6,0,82,5,-20,0
2024-02-03 22:09:49,20,-1,5,1,82,5,15,3
2024-02-03 22:09:49,20,-1,5,1,83,5,-20,3
2024-02-03 22:09:49,20,0,5,1,83,-20,-20,3
2024-02-03 22:09:49,20,0,5,0,83,0,-20,0
2024-02-03 22:09:49,20,-1,5,2,84,20,-20,6
2024-02-03 22:09:49,20,-1,5,-1,84,5,-20,-3
2024-02-03 22:09:49,20,-1,5,0,83,5,-20,0
2024-02-03 22:09:49,20,-1,5,0,84,5,-20,0
2024-02-03 22:09:50,20,-1,4,0,84,5,20,0
2024-02-03 22:09:50,20,-1,4,0,84,5,-20,0
2024-02-03 22:09:50,20,-2,4,0,84,20,-20,0
2024-02-03 22:09:50,20,-2,4,0,84,10,-20,0
2024-02-03 22:09:50,20,-2,5,0,84,10,-20,0
2024-02-03 22:09:50,20,-2,5,0,84,10,-20,0
2024-02-03 22:09:50,20,-2,5,0,84,10,-20,0
2024-02-03 22:09:50,20,-2,4,-1,84,10,20,-3
2024-02-03 22:09:51,20,-1,3,2,84,-20,20,6
2024-02-03 22:09:51,20,-1,3,2,83,5,-15,6
2024-02-03 22:09:51,20,0,-2,0,83,-20,20,0
2024-02-03 22:09:51,20,1,-2,0,83,-20,10,0
2024-02-03 22:09:51,20,2,-3,0,83,-20,20,0
2024-02-03 22:09:51,20,2,-3,0,83,-10,15,0
2024-02-03 22:09:51,20,3,-4,-2,83,-20,20,-6
2024-02-03 22:09:51,20,2,-4,0,83,20,20,0
2024-02-03 22:09:52,20,1,-3,0,83,20,-20,0
2024-02-03 22:09:52,20,1,-3,-3,83,-5,15,-9
2024-02-03 22:09:52,20,-3,-1,-3,83,20,-20,-9
2024-02-03 22:09:52,20,-4,-1,-3,83,20,5,-9
2024-02-03 22:09:52,20,-4,1,-1,83,20,-20,-3
2024-02-03 22:09:52,20,-4,2,-4,83,0,0,-12
2024-02-03 22:09:52,20,-5,4,-2,83,20,-20,-6
2024-02-03 22:09:52,20,-5,5,0,82,20,-20,0
2024-02-03 22:09:53,20,-3,5,0,82,-20,-20,0
2024-02-03 22:09:53,20,-3,6,0,82,15,-20,0
2024-02-03 22:09:53,20,-1,6,0,82,-20,-20,0
2024-02-03 22:09:53,20,0,6,0,82,-20,-20,0
2024-02-03 22:09:53,20,1,5,-1,82,-20,15,-3
2024-02-03 22:09:53,20,1,5,-1,81,-5,-20,-3
2024-02-03 22:09:53,20,3,2,-2,81,-20,20,-6
2024-02-03 22:09:53,20,3,1,-1,81,-15,20,-3
2024-02-03 22:09:54,20,1,-1,-1,81,20,20,-3
2024-02-03 22:09:54,20,1,-2,-2,82,-5,20,-6
2024-02-03 22:09:54,20,-1,-4,-2,82,20,20,-6
2024-02-03 22:09:54,20,-2,-4,-2,82,20,20,-6
2024-02-03 22:09:54,20,-4,-4,-3,82,20,20,-9
2024-02-03 22:09:54,20,-4,-3,-3,82,20,-20,-9
2024-02-03 22:09:54,20,-5,-2,-3,81,20,-20,-9
2024-02-03 22:09:54,20,-5,-1,-3,82,20,-20,-9
2024-02-03 22:09:55,20,-4,2,-2,82,-20,-20,-6
2024-02-03 22:09:55,20,-3,4,-2,82,-20,-20,-6
2024-02-03 22:09:55,20,-1,6,0,82,-20,-20,0
2024-02-03 22:09:55,20,2,7,2,83,-20,-20,6
2024-02-03 22:09:55,20,5,6,-1,83,-20,5,-3
2024-02-03 22:09:55,20,7,5,-1,84,-20,15,-3
2024-02-03 22:09:55,20,8,4,1,84,-20,20,3
2024-02-03 22:09:55,20,8,2,2,84,-20,20,6
2024-02-03 22:09:56,20,7,0,0,83,0,20,0
2024-02-03 22:09:56,20,7,-1,3,83,-20,20,9
2024-02-03 22:09:56,20,5,-1,2,82,20,5,6
2024-02-03 22:09:56,20,4,-1,0,81,15,5,0
2024-02-03 22:09:56,20,2,0,0,80,20,-20,0
2024-02-03 22:09:56,20,1,1,1,81,20,-20,3
2024-02-03 22:09:56,20,-1,3,0,80,20,-20,0
2024-02-03 22:09:56,20,-2,4,0,81,20,-20,0
2024-02-03 22:09:57,20,-2,6,-1,81,10,-20,-3
2024-02-03 22:09:57,20,-1,6,0,81,-20,-20,0
2024-02-03 22:09:57,20,0,7,-1,82,-20,-20,-3
2024-02-03 22:09:57,20,1,7,-3,82,-20,-20,-9
2024-02-03 22:09:57,20,4,6,0,82,-20,10,0
2024-02-03 22:09:57,20,4,5,0,82,-20,15,0
2024-02-03 22:09:57,20,5,4,0,82,-20,20,0
2024-02-03 22:09:57,20,4,2,-1,82,20,20,-3
2024-02-03 22:09:58,20,3,0,-1,81,20,20,-3
2024-02-03 22:09:58,20,3,-1,1,81,-15,20,3
2024-02-03 22:09:58,20,0,-2,0,81,20,20,0
2024-02-03 22:09:58,20,-2,-2,1,81,20,10,3
2024-02-03 22:09:58,20,-2,-1,0,82,10,-20,0
2024-02-03 22:09:58,20,-3,-1,2,82,20,5,6
2024-02-03 22:09:58,20,-4,2,2,82,20,-20,6
2024-02-03 22:09:58,20,-5,4,0,82,20,-20,0
2024-02-03 22:09:59,20,-5,6,0,82,20,-20,0
2024-02-03 22:09:59,20,-4,6,0,82,-20,-20,0
2024-02-03 22:09:59,20,-3,7,2,82,-20,-20,6
2024-02-03 22:09:59,20,-2,7,0,82,-20,-20,0
2024-02-03 22:09:59,20,2,7,-2,82,-20,-20,-6
2024-02-03 22:09:59,20,2,7,0,81,-10,-20,0
2024-02-03 22:09:59,20,4,6,0,81,-20,15,0
2024-02-03 22:09:59,20,4,5,0,82,-20,15,0
2024-02-03 22:10:00,20,3,2,0,82,20,20,0
2024-02-03 22:10:00,20,2,1,-1,81,20,20,-3
2024-02-03 22:10:00,20,0,-2,0,81,20,20,0
2024-02-03 22:10:00,20,-3,-3,0,83,20,20,0
2024-02-03 22:10:00,20,-5,-3,0,82,20,15,0
2024-02-03 22:10:00,20,-5,-3,2,83,20,15,6
2024-02-03 22:10:00,20,-5,-3,0,83,20,15,0
2024-02-03 22:10:00,20,-5,-2,2,84,20,-20,6
2024-02-03 22:10:01,20,-4,-1,2,84,-20,-20,6
2024-02-03 22:10:01,20,-4,1,2,84,20,-20,6
2024-02-03 22:10:01,20,-1,4,3,84,-20,-20,9
2024-02-03 22:10:01,20,1,5,2,84,-20,-20,6
2024-02-03 22:10:01,20,2,6,4,84,0,0,12
2024-02-03 22:10:01,20,4,6,4,84,0,0,12
2024-02-03 22:10:01,20,5,5,4,84,0,0,12
2024-02-03 22:10:01,20,4,4,4,83,0,0,12
2024-02-03 22:10:02,20,4,3,4,81,0,0,12
2024-02-03 22:10:02,20,5,2,2,81,-20,10,6
2024-02-03 22:10:02,20,5,1,3,80,-20,20,9
2024-02-03 22:10:02,20,5,0,3,79,-20,20,9
2024-02-03 22:10:02,20,6,0,3,79,-20,0,9
2024-02-03 22:10:02,20,6,0,3,79,-20,0,9
2024-02-03 22:10:02,20,6,0,3,79,-20,0,9
2024-02-03 22:10:02,20,5,1,4,79,0,0,12
