Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw
2024-02-03 18:36:45,20,-18,8,7,81,0,0,21
2024-02-03 18:36:45,20,-14,5,7,82,0,0,21
2024-02-03 18:36:45,20,-14,5,7,82,0,0,21
2024-02-03 18:36:45,20,-14,5,7,81,0,0,21
2024-02-03 18:36:45,20,-14,5,7,81,0,0,21
2024-02-03 18:36:45,20,-14,5,7,82,0,0,21
2024-02-03 18:36:45,20,-14,5,7,82,0,0,21
2024-02-03 18:36:46,20,-14,5,7,82,0,0,21
2024-02-03 18:36:46,20,-14,5,8,81,0,0,24
2024-02-03 18:36:46,20,-14,5,8,81,0,0,24
2024-02-03 18:36:46,20,-14,5,7,81,0,0,21
2024-02-03 18:36:46,20,-14,5,8,81,0,0,24
2024-02-03 18:36:46,20,-15,6,5,80,0,0,15
2024-02-03 18:36:46,20,-15,6,7,80,0,0,21
2024-02-03 18:36:46,20,-15,6,7,80,0,0,21
2024-02-03 18:36:46,20,-16,7,6,79,0,0,18
2024-02-03 18:36:46,20,-16,7,6,79,0,0,18
2024-02-03 18:36:46,20,-16,7,6,80,0,0,18
2024-02-03 18:36:46,20,-16,7,6,80,0,0,18
2024-02-03 18:36:46,20,-16,6,4,80,0,0,12
2024-02-03 18:36:47,20,-16,6,4,80,0,0,12
2024-02-03 18:36:47,20,-17,6,4,80,0,0,12
2024-02-03 18:36:47,20,-17,5,3,80,42,0,9
2024-02-03 18:36:47,20,-16,5,3,81,1,0,9
2024-02-03 18:36:47,20,-16,5,2,81,40,0,6
2024-02-03 18:36:47,20,-16,5,1,81,40,0,3
2024-02-03 18:36:47,20,-18,5,0,81,100,0,0
2024-02-03 18:36:47,20,-18,5,1,81,45,0,3
2024-02-03 18:36:47,20,-18,5,0,81,45,0,0
2024-02-03 18:36:47,20,-22,5,-1,81,100,0,-3
2024-02-03 18:36:47,20,-21,5,0,82,14,0,0
2024-02-03 18:36:47,20,-21,5,0,82,52,0,0
2024-02-03 18:36:47,20,-19,5,-1,81,-28,0,-3
2024-02-03 18:36:48,20,-17,5,0,81,-34,0,0
2024-02-03 18:36:48,20,-17,5,0,81,42,0,0
2024-02-03 18:36:48,20,-12,5,-1,81,-100,0,-3
2024-02-03 18:36:48,20,-5,5,1,81,-100,0,3
2024-02-03 18:36:48,20,-5,5,1,82,12,0,3
2024-02-03 18:36:48,20,5,4,0,81,-100,0,0
2024-02-03 18:36:48,20,8,3,0,81,-100,0,0
2024-02-03 18:36:48,20,9,3,-1,81,-60,0,-3
2024-02-03 18:36:48,20,10,3,0,81,-63,0,0
2024-02-03 18:36:48,20,11,3,0,82,-65,0,0
2024-02-03 18:36:48,20,11,2,0,82,-27,0,0
2024-02-03 18:36:48,20,11,2,0,82,-27,0,0
2024-02-03 18:36:48,20,9,1,0,82,54,0,0
2024-02-03 18:36:49,20,8,0,-1,82,18,0,-3
2024-02-03 18:36:49,20,7,0,-1,82,20,0,-3
2024-02-03 18:36:49,20,4,-1,0,81,100,0,0
2024-02-03 18:36:49,20,0,-2,0,81,100,0,0
2024-02-03 18:36:49,20,0,-2,0,81,0,0,0
2024-02-03 18:36:49,20,-14,-1,1,80,100,0,3
2024-02-03 18:36:49,20,-16,-1,1,81,100,0,3
2024-02-03 18:36:49,20,-18,-1,1,81,100,0,3
2024-02-03 18:36:49,20,-20,0,1,81,100,0,3
2024-02-03 18:36:49,20,-21,0,1,81,90,0,3
2024-02-03 18:36:49,20,-21,0,1,81,52,0,3
2024-02-03 18:36:49,20,-21,0,2,81,52,0,6
2024-02-03 18:36:49,20,-20,0,1,81,11,0,3
2024-02-03 18:36:50,20,-20,0,1,81,50,0,3
2024-02-03 18:36:50,20,-19,0,2,80,9,0,6
