Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:39:49,,,,,81,,,,15
2024-02-04 19:39:50,20,5,-18,1,81,-10,15,3,0
2024-02-04 19:39:50,20,5,-18,2,81,-10,15,6,0
2024-02-04 19:39:50,20,4,-18,2,81,15,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,80,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,80,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,80,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:50,20,4,-19,2,81,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,82,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,82,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,82,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,82,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
2024-02-04 19:39:51,20,4,-19,2,83,-9,15,6,0
