Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:33:35,,,,,82,,,,15
2024-02-04 19:33:35,20,1,-15,1,82,-6,15,3,0
2024-02-04 19:33:35,20,0,-15,2,82,15,15,6,0
2024-02-04 19:33:35,20,0,-15,2,82,0,15,6,0
2024-02-04 19:33:35,20,1,-15,1,82,-15,15,3,0
2024-02-04 19:33:35,20,0,-15,1,82,15,15,3,0
2024-02-04 19:33:35,20,-2,-15,2,82,15,15,6,0
2024-02-04 19:33:35,20,-2,-14,3,82,7,-15,9,0
2024-02-04 19:33:35,20,-3,-14,2,82,15,15,6,0
2024-02-04 19:33:35,20,-3,-14,4,82,8,15,12,0
2024-02-04 19:33:35,20,-1,-14,2,82,-15,15,6,0
2024-02-04 19:33:35,20,-1,-15,0,82,6,15,0,0
2024-02-04 19:33:35,20,-1,-15,0,81,6,15,0,0
2024-02-04 19:33:35,20,-1,-16,2,81,6,15,6,0
2024-02-04 19:33:35,20,-1,-16,2,81,6,15,6,0
2024-02-04 19:33:35,20,-1,-16,-2,81,6,15,-6,0
2024-02-04 19:33:35,20,-1,-16,-2,81,6,15,-6,0
2024-02-04 19:33:35,20,-1,-16,-2,81,6,15,-6,0
2024-02-04 19:33:35,20,-1,-16,-2,81,6,15,-6,0
2024-02-04 19:33:35,20,-1,-16,-2,81,6,15,-6,0
2024-02-04 19:33:35,20,-1,-16,-2,81,6,15,-6,0
2024-02-04 19:33:35,20,-1,-16,-3,81,6,15,-9,0
2024-02-04 19:33:36,20,-1,-16,-3,81,6,15,-9,0
2024-02-04 19:33:36,20,-1,-16,-3,81,6,15,-9,0
2024-02-04 19:33:36,20,-1,-16,-4,81,6,15,-12,0
2024-02-04 19:33:36,20,-1,-15,-3,81,6,-15,-9,0
2024-02-04 19:33:36,20,-1,-15,-3,81,6,15,-9,0
2024-02-04 19:33:36,20,-1,-15,-3,81,6,15,-9,0
2024-02-04 19:33:36,20,-1,-15,-3,80,6,15,-9,0
2024-02-04 19:33:36,20,-1,-15,-5,80,6,15,-15,0
2024-02-04 19:33:36,20,-1,-15,-5,80,6,15,-15,0
2024-02-04 19:33:36,20,-1,-15,-5,80,6,15,-15,0
2024-02-04 19:33:36,20,-1,-15,-5,80,6,15,-15,0
2024-02-04 19:33:36,20,-1,-15,-5,81,6,15,-15,0
2024-02-04 19:33:36,20,-1,-14,-5,81,6,-15,-15,0
2024-02-04 19:33:36,20,-1,-14,-5,81,6,15,-15,0
2024-02-04 19:33:36,20,-1,-14,-5,81,6,15,-15,0
2024-02-04 19:33:36,20,-2,-13,-5,81,15,-15,-15,0
2024-02-04 19:33:36,20,-2,-12,-6,81,0,0,-18,0
2024-02-04 19:33:36,20,-2,-11,-7,81,0,0,-21,0
2024-02-04 19:33:36,20,-2,-11,-7,81,0,0,-21,0
2024-02-04 19:33:36,20,-2,-10,-6,81,0,0,-18,0
2024-02-04 19:33:36,20,-2,-10,-6,81,0,0,-18,0
2024-02-04 19:33:36,20,-2,-10,-6,81,0,0,-18,0
2024-02-04 19:33:36,20,-2,-10,-6,81,0,0,-18,0
2024-02-04 19:33:36,20,-2,-9,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-8,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-8,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-7,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-7,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-7,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-7,-6,80,0,0,-18,0
2024-02-04 19:33:36,20,-2,-6,-7,80,0,0,-21,0
