Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,81,,,,15
2024-02-04 19:42:36,,,,,82,,,,15
2024-02-04 19:42:36,,,,,82,,,,15
2024-02-04 19:42:36,,,,,82,,,,15
2024-02-04 19:42:36,,,,,82,,,,15
2024-02-04 19:42:36,,,,,82,,,,15
2024-02-04 19:42:36,20,2,-27,-3,82,-7,15,-9,0
2024-02-04 19:42:36,20,2,-28,-4,82,-7,15,-12,0
2024-02-04 19:42:36,20,2,-28,-4,82,-7,15,-12,0
2024-02-04 19:42:36,20,2,-28,-4,82,-7,15,-12,0
2024-02-04 19:42:36,20,2,-28,-2,82,-7,15,-6,0
2024-02-04 19:42:36,20,2,-28,-2,82,-7,15,-6,0
2024-02-04 19:42:36,20,2,-28,-2,82,-7,15,-6,0
2024-02-04 19:42:37,20,2,-28,-4,82,-7,15,-12,0
2024-02-04 19:42:37,20,2,-28,-4,82,-7,15,-12,0
2024-02-04 19:42:37,20,2,-27,-2,82,-7,-11,-6,0
2024-02-04 19:42:37,20,2,-27,-2,82,-7,15,-6,0
2024-02-04 19:42:37,20,2,-27,-3,82,-7,15,-9,0
2024-02-04 19:42:37,20,2,-27,-3,82,-7,15,-9,0
2024-02-04 19:42:37,20,2,-27,-3,82,-7,15,-9,0
2024-02-04 19:42:37,20,2,-27,-3,82,-7,15,-9,0
2024-02-04 19:42:37,20,2,-27,-2,82,-7,15,-6,0
2024-02-04 19:42:37,20,2,-27,-2,83,-7,15,-6,0
2024-02-04 19:42:37,20,2,-26,-3,83,-7,-12,-9,0
2024-02-04 19:42:37,20,2,-26,-3,83,-7,15,-9,0
2024-02-04 19:42:37,20,2,-26,-3,82,-7,15,-9,0
2024-02-04 19:42:37,20,2,-26,-2,82,-7,15,-6,0
2024-02-04 19:42:37,20,2,-26,-2,82,-7,15,-6,0
2024-02-04 19:42:37,20,2,-26,-2,82,-7,15,-6,0
2024-02-04 19:42:37,20,1,-25,-3,82,15,-15,-9,0
2024-02-04 19:42:37,20,1,-25,-3,82,-6,15,-9,0
2024-02-04 19:42:37,20,1,-24,-3,82,-6,-14,-9,0
2024-02-04 19:42:37,20,1,-24,-2,82,-6,15,-6,0
2024-02-04 19:42:37,,,,,82,,,,15
2024-02-04 19:42:37,,,,,82,,,,15
2024-02-04 19:42:37,,,,,83,,,,15
2024-02-04 19:42:37,,,,,83,,,,15
2024-02-04 19:42:37,,,,,83,,,,15
2024-02-04 19:42:37,,,,,83,,,,15
2024-02-04 19:42:37,,,,,83,,,,15
2024-02-04 19:42:37,,,,,83,,,,15
2024-02-04 19:42:37,,,,,84,,,,15
2024-02-04 19:42:37,,,,,84,,,,15
2024-02-04 19:42:37,,,,,84,,,,15
2024-02-04 19:42:37,,,,,84,,,,15
2024-02-04 19:42:38,,,,,84,,,,15
2024-02-04 19:42:38,,,,,84,,,,15
2024-02-04 19:42:38,,,,,84,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,85,,,,15
2024-02-04 19:42:38,,,,,86,,,,15
2024-02-04 19:42:38,,,,,86,,,,15
2024-02-04 19:42:38,,,,,86,,,,15
2024-02-04 19:42:38,,,,,87,,,,15
2024-02-04 19:42:38,,,,,87,,,,15
2024-02-04 19:42:38,,,,,87,,,,15
2024-02-04 19:42:38,,,,,87,,,,15
2024-02-04 19:42:38,,,,,87,,,,15
2024-02-04 19:42:38,,,,,87,,,,15
2024-02-04 19:42:38,,,,,88,,,,15
2024-02-04 19:42:38,,,,,88,,,,15
2024-02-04 19:42:38,,,,,88,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:38,,,,,89,,,,15
2024-02-04 19:42:39,,,,,90,,,,15
2024-02-04 19:42:39,,,,,90,,,,15
2024-02-04 19:42:39,,,,,90,,,,15
2024-02-04 19:42:39,,,,,90,,,,15
2024-02-04 19:42:39,,,,,90,,,,15
2024-02-04 19:42:39,,,,,90,,,,15
2024-02-04 19:42:39,,,,,92,,,,15
2024-02-04 19:42:39,,,,,92,,,,15
2024-02-04 19:42:39,,,,,92,,,,15
2024-02-04 19:42:39,,,,,92,,,,15
2024-02-04 19:42:39,,,,,92,,,,15
2024-02-04 19:42:39,,,,,92,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,93,,,,15
2024-02-04 19:42:39,,,,,94,,,,15
2024-02-04 19:42:39,,,,,94,,,,15
2024-02-04 19:42:39,,,,,94,,,,15
2024-02-04 19:42:39,,,,,94,,,,15
2024-02-04 19:42:39,,,,,94,,,,15
2024-02-04 19:42:39,,,,,94,,,,15
2024-02-04 19:42:39,,,,,95,,,,15
2024-02-04 19:42:39,,,,,95,,,,15
2024-02-04 19:42:39,,,,,95,,,,15
2024-02-04 19:42:39,,,,,97,,,,15
2024-02-04 19:42:39,,,,,97,,,,15
2024-02-04 19:42:40,,,,,97,,,,15
2024-02-04 19:42:40,,,,,97,,,,15
2024-02-04 19:42:40,,,,,97,,,,15
2024-02-04 19:42:40,,,,,97,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,98,,,,15
2024-02-04 19:42:40,,,,,99,,,,15
2024-02-04 19:42:40,,,,,99,,,,15
2024-02-04 19:42:40,,,,,99,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,100,,,,15
2024-02-04 19:42:40,,,,,101,,,,15
2024-02-04 19:42:40,,,,,101,,,,15
2024-02-04 19:42:40,,,,,101,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,102,,,,15
2024-02-04 19:42:40,,,,,103,,,,15
2024-02-04 19:42:41,,,,,104,,,,15
2024-02-04 19:42:41,,,,,104,,,,15
2024-02-04 19:42:41,,,,,104,,,,15
2024-02-04 19:42:41,,,,,104,,,,15
2024-02-04 19:42:41,,,,,104,,,,15
2024-02-04 19:42:41,,,,,104,,,,15
2024-02-04 19:42:41,,,,,105,,,,15
2024-02-04 19:42:41,,,,,105,,,,15
2024-02-04 19:42:41,,,,,105,,,,15
2024-02-04 19:42:41,,,,,106,,,,15
2024-02-04 19:42:41,,,,,106,,,,15
2024-02-04 19:42:41,,,,,106,,,,15
2024-02-04 19:42:41,,,,,106,,,,15
2024-02-04 19:42:41,,,,,106,,,,15
2024-02-04 19:42:41,,,,,107,,,,15
2024-02-04 19:42:41,,,,,107,,,,15
2024-02-04 19:42:41,,,,,108,,,,15
2024-02-04 19:42:41,,,,,108,,,,15
2024-02-04 19:42:41,,,,,108,,,,15
2024-02-04 19:42:41,,,,,109,,,,15
2024-02-04 19:42:41,,,,,109,,,,15
2024-02-04 19:42:41,,,,,109,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:41,,,,,110,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,111,,,,15
2024-02-04 19:42:42,,,,,112,,,,15
2024-02-04 19:42:42,,,,,112,,,,15
2024-02-04 19:42:42,,,,,112,,,,15
