Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:51,,,,,82,,,,15
2024-02-04 19:40:52,,,,,82,,,,15
2024-02-04 19:40:52,,,,,82,,,,15
2024-02-04 19:40:52,,,,,82,,,,15
2024-02-04 19:40:52,,,,,82,,,,15
2024-02-04 19:40:52,,,,,82,,,,15
2024-02-04 19:40:52,,,,,82,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,83,,,,15
2024-02-04 19:40:52,,,,,84,,,,15
2024-02-04 19:40:52,,,,,84,,,,15
2024-02-04 19:40:52,,,,,84,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,85,,,,15
2024-02-04 19:40:52,,,,,86,,,,15
2024-02-04 19:40:52,,,,,86,,,,15
2024-02-04 19:40:52,,,,,86,,,,15
2024-02-04 19:40:53,,,,,87,,,,15
2024-02-04 19:40:53,,,,,87,,,,15
2024-02-04 19:40:53,,,,,87,,,,15
2024-02-04 19:40:53,,,,,87,,,,15
2024-02-04 19:40:53,,,,,87,,,,15
2024-02-04 19:40:53,,,,,88,,,,15
2024-02-04 19:40:53,,,,,88,,,,15
2024-02-04 19:40:53,,,,,88,,,,15
2024-02-04 19:40:53,,,,,89,,,,15
2024-02-04 19:40:53,,,,,89,,,,15
2024-02-04 19:40:53,,,,,89,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,90,,,,15
2024-02-04 19:40:53,,,,,92,,,,15
2024-02-04 19:40:53,,,,,92,,,,15
2024-02-04 19:40:53,,,,,92,,,,15
2024-02-04 19:40:53,,,,,92,,,,15
2024-02-04 19:40:53,,,,,92,,,,15
2024-02-04 19:40:53,,,,,92,,,,15
2024-02-04 19:40:53,,,,,93,,,,15
2024-02-04 19:40:53,,,,,93,,,,15
2024-02-04 19:40:53,,,,,93,,,,15
2024-02-04 19:40:53,,,,,94,,,,15
2024-02-04 19:40:53,,,,,94,,,,15
2024-02-04 19:40:53,,,,,94,,,,15
2024-02-04 19:40:53,,,,,94,,,,15
2024-02-04 19:40:53,,,,,95,,,,15
2024-02-04 19:40:54,,,,,95,,,,15
2024-02-04 19:40:54,,,,,95,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,96,,,,15
2024-02-04 19:40:54,,,,,97,,,,15
2024-02-04 19:40:54,,,,,97,,,,15
2024-02-04 19:40:54,,,,,97,,,,15
2024-02-04 19:40:54,,,,,98,,,,15
2024-02-04 19:40:54,,,,,98,,,,15
2024-02-04 19:40:54,,,,,98,,,,15
2024-02-04 19:40:54,,,,,98,,,,15
2024-02-04 19:40:54,,,,,98,,,,15
2024-02-04 19:40:54,,,,,98,,,,15
2024-02-04 19:40:54,,,,,99,,,,15
2024-02-04 19:40:54,,,,,99,,,,15
2024-02-04 19:40:54,,,,,99,,,,15
2024-02-04 19:40:54,,,,,99,,,,15
2024-02-04 19:40:54,,,,,100,,,,15
2024-02-04 19:40:54,,,,,100,,,,15
2024-02-04 19:40:54,,,,,100,,,,15
2024-02-04 19:40:54,,,,,100,,,,15
2024-02-04 19:40:54,,,,,100,,,,15
2024-02-04 19:40:54,,,,,100,,,,15
2024-02-04 19:40:54,,,,,101,,,,15
2024-02-04 19:40:54,,,,,101,,,,15
2024-02-04 19:40:54,,,,,101,,,,15
2024-02-04 19:40:54,,,,,102,,,,15
2024-02-04 19:40:55,,,,,102,,,,15
2024-02-04 19:40:55,,,,,102,,,,15
2024-02-04 19:40:55,,,,,102,,,,15
2024-02-04 19:40:55,,,,,102,,,,15
2024-02-04 19:40:55,,,,,102,,,,15
2024-02-04 19:40:55,,,,,102,,,,15
2024-02-04 19:40:55,,,,,104,,,,15
2024-02-04 19:40:55,,,,,104,,,,15
2024-02-04 19:40:55,,,,,104,,,,15
2024-02-04 19:40:55,,,,,104,,,,15
2024-02-04 19:40:55,,,,,104,,,,15
2024-02-04 19:40:55,,,,,104,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,105,,,,15
2024-02-04 19:40:55,,,,,106,,,,15
2024-02-04 19:40:55,,,,,106,,,,15
2024-02-04 19:40:55,,,,,108,,,,15
2024-02-04 19:40:55,,,,,108,,,,15
2024-02-04 19:40:55,,,,,108,,,,15
2024-02-04 19:40:55,,,,,108,,,,15
2024-02-04 19:40:55,,,,,108,,,,15
2024-02-04 19:40:55,,,,,108,,,,15
2024-02-04 19:40:55,,,,,109,,,,15
2024-02-04 19:40:55,,,,,109,,,,15
2024-02-04 19:40:56,,,,,109,,,,15
2024-02-04 19:40:56,,,,,109,,,,15
2024-02-04 19:40:56,,,,,110,,,,15
2024-02-04 19:40:56,,,,,110,,,,15
2024-02-04 19:40:56,,,,,110,,,,15
2024-02-04 19:40:56,,,,,111,,,,15
2024-02-04 19:40:56,,,,,111,,,,15
2024-02-04 19:40:56,,,,,111,,,,15
2024-02-04 19:40:56,,,,,111,,,,15
2024-02-04 19:40:56,,,,,111,,,,15
2024-02-04 19:40:56,,,,,111,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,112,,,,15
2024-02-04 19:40:56,,,,,113,,,,15
2024-02-04 19:40:56,,,,,113,,,,15
2024-02-04 19:40:56,20,4,-21,3,113,-9,15,9,0
2024-02-04 19:40:56,20,4,-21,3,113,-9,15,9,0
2024-02-04 19:40:56,20,4,-22,4,113,-9,15,12,0
2024-02-04 19:40:56,20,4,-21,4,113,-9,-15,12,0
2024-02-04 19:40:56,20,4,-21,4,114,-9,15,12,0
2024-02-04 19:40:56,20,4,-21,4,114,-9,15,12,0
2024-02-04 19:40:56,20,4,-21,1,114,-9,15,3,0
2024-02-04 19:40:56,20,4,-21,1,114,-9,15,3,0
2024-02-04 19:40:56,20,5,-21,2,114,-15,15,6,0
2024-02-04 19:40:56,20,5,-22,0,114,-10,15,0,0
2024-02-04 19:40:56,20,5,-22,0,114,-10,15,0,0
2024-02-04 19:40:57,20,5,-23,1,115,-10,15,3,0
