Time,Marker ID,Error X,Error Y,Yaw Error,Height,PID Value X,PID Value Y,PID Value Yaw,Value Z
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,80,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,81,,,,15
2024-02-04 19:39:02,,,,,82,,,,15
2024-02-04 19:39:02,,,,,82,,,,15
2024-02-04 19:39:02,,,,,82,,,,15
2024-02-04 19:39:03,,,,,83,,,,15
2024-02-04 19:39:03,,,,,83,,,,15
2024-02-04 19:39:03,,,,,83,,,,15
2024-02-04 19:39:03,,,,,83,,,,15
2024-02-04 19:39:03,,,,,84,,,,15
2024-02-04 19:39:03,,,,,84,,,,15
2024-02-04 19:39:03,,,,,84,,,,15
2024-02-04 19:39:03,,,,,84,,,,15
2024-02-04 19:39:03,,,,,84,,,,15
2024-02-04 19:39:03,,,,,84,,,,15
2024-02-04 19:39:03,,,,,85,,,,15
2024-02-04 19:39:03,,,,,85,,,,15
2024-02-04 19:39:03,,,,,85,,,,15
2024-02-04 19:39:03,,,,,87,,,,15
2024-02-04 19:39:03,,,,,87,,,,15
2024-02-04 19:39:03,,,,,87,,,,15
2024-02-04 19:39:03,,,,,87,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
2024-02-04 19:39:03,,,,,88,,,,15
